1520527864.585393,1520527864.635422,1520527864.684876,1520527864.735402,1520527864.784756,1520527864.834982,1520527864.885621,1520527864.935015,1520527864.984956,1520527865.034638,1520527865.085126,1520527865.135116,1520527865.185497,1520527865.235349,1520527865.28587,1520527865.335519,1520527865.384955,1520527865.435345,1520527865.485226,1520527865.534961,1520527865.585505,1520527865.635313,1520527865.685117,1520527865.7349,1520527865.78461,1520527865.834681,1520527865.884675,1520527865.934877,1520527865.984687,1520527866.035003,1520527866.084976,1520527866.135489,1520527866.184952,1520527866.235134,1520527866.284964,1520527866.334684,1520527866.385301,1520527866.435047,1520527866.485203,1520527866.534531,1520527866.584667,1520527866.634908,1520527866.684833,1520527866.734805,1520527866.784869,1520527866.834608,1520527866.884851,1520527866.934485,1520527866.9849,1520527867.034822,1520527867.084625,1520527867.134872,1520527867.184749,1520527867.234512,1520527867.284991,1520527867.334781,1520527867.38488,1520527867.434863,1520527867.484598,1520527867.534855,1520527867.584586,1520527867.635532,1520527867.684826,1520527867.734885,1520527867.7846,1520527867.834999,1520527867.884651,1520527867.935089,1520527867.984696,1520527868.035297,1520527868.084973,1520527868.134752,1520527868.185071,1520527868.23473,1520527868.284904,1520527868.33482,1520527868.385182,1520527868.435009,1520527868.484755,1520527868.535108,1520527868.584722,1520527868.634619,1520527868.684693,1520527868.734775,1520527868.784854,1520527868.835195,1520527868.885292,1520527868.935515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
