1520527864.582984,1520527864.599438,1520527864.619974,1520527864.640095,1520527864.660142,1520527864.679754,1520527864.699514,1520527864.719702,1520527864.740182,1520527864.759809,1520527864.779662,1520527864.799683,1520527864.819407,1520527864.839723,1520527864.859574,1520527864.880198,1520527864.899532,1520527864.919536,1520527864.939383,1520527864.95991,1520527864.97948,1520527864.999656,1520527865.019709,1520527865.039701,1520527865.05951,1520527865.07963,1520527865.099769,1520527865.11958,1520527865.139541,1520527865.159338,1520527865.179423,1520527865.200958,1520527865.219745,1520527865.239546,1520527865.25973,1520527865.27979,1520527865.299454,1520527865.319897,1520527865.339769,1520527865.35948,1520527865.380285,1520527865.39973,1520527865.419649,1520527865.43977,1520527865.459559,1520527865.48019,1520527865.49965,1520527865.519556,1520527865.539801,1520527865.559619,1520527865.580111,1520527865.599618,1520527865.619692,1520527865.639673,1520527865.659841,1520527865.67962,1520527865.699756,1520527865.719517,1520527865.739793,1520527865.759612,1520527865.779361,1520527865.799854,1520527865.819869,1520527865.839684,1520527865.859674,1520527865.879816,1520527865.89968,1520527865.919483,1520527865.940193,1520527865.95939,1520527865.979963,1520527865.99953,1520527866.019606,1520527866.040117,1520527866.059815,1520527866.080244,1520527866.09986,1520527866.119677,1520527866.139701,1520527866.159463,1520527866.179789,1520527866.19967,1520527866.219574,1520527866.239528,1520527866.259401,1520527866.280315,1520527866.300243,1520527866.319691,1520527866.339562,1520527866.359708,1520527866.379597,1520527866.400173,1520527866.419635,1520527866.439388,1520527866.459519,1520527866.47948,1520527866.499542,1520527866.519604,1520527866.539713,1520527866.559314,1520527866.579866,1520527866.599833,1520527866.619451,1520527866.639572,1520527866.660102,1520527866.679965,1520527866.699905,1520527866.719581,1520527866.739681,1520527866.759631,1520527866.780188,1520527866.799529,1520527866.819625,1520527866.83968,1520527866.859347,1520527866.879858,1520527866.900026,1520527866.919512,1520527866.939801,1520527866.959801,1520527866.979895,1520527866.999826,1520527867.019924,1520527867.039842,1520527867.059838,1520527867.080111,1520527867.099898,1520527867.119744,1520527867.139782,1520527867.159769,1520527867.180584,1520527867.19982,1520527867.220282,1520527867.239785,1520527867.259982,1520527867.280931,1520527867.300975,1520527867.320103,1520527867.339828,1520527867.359931,1520527867.379981,1520527867.399464,1520527867.419657,1520527867.440021,1520527867.459648,1520527867.479739,1520527867.499771,1520527867.51937,1520527867.539795,1520527867.55942,1520527867.580081,1520527867.599618,1520527867.619608,1520527867.639438,1520527867.659761,1520527867.679767,1520527867.699862,1520527867.719733,1520527867.739421,1520527867.759682,1520527867.779473,1520527867.799922,1520527867.819892,1520527867.839614,1520527867.859687,1520527867.879752,1520527867.899648,1520527867.919783,1520527867.939864,1520527867.959764,1520527867.980138,1520527867.999327,1520527868.019463,1520527868.039794,1520527868.059634,1520527868.079832,1520527868.099628,1520527868.119325,1520527868.140277,1520527868.159516,1520527868.18009,1520527868.199732,1520527868.219745,1520527868.239654,1520527868.259877,1520527868.279776,1520527868.30035,1520527868.319766,1520527868.339655,1520527868.359684,1520527868.379977,1520527868.399767,1520527868.419622,1520527868.439718,1520527868.459554,1520527868.479943,1520527868.499658,1520527868.519459,1520527868.539589,1520527868.560173,1520527868.579768,1520527868.599697,1520527868.619421,1520527868.639841,1520527868.659837,1520527868.679696,1520527868.699852,1520527868.719317,1520527868.739768,1520527868.760056,1520527868.779436,1520527868.799742,1520527868.819447,1520527868.839936,1520527868.859517,1520527868.879362,1520527868.899856,1520527868.920227
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
